performance_id,campaign_id,date_id,impressions,clicks,conversions,spend,ctr,cpc,cpm,created_at,revenue,roas,cvr,creative_id,audience_id
3182,96,3182,748,74,0,1393.05,9.89,18.82,1862.37,2026-05-24 18:26:42,0,0.0,0.0,1,1
3183,149,3183,748,74,0,1393.05,9.89,18.82,1862.37,2026-05-24 18:26:42,0,0.0,0.0,3,2
3184,31,3184,1019,8700,0,1460.41,853.78,0.17,1433.18,2026-05-24 18:26:42,0,0.0,0.0,2,4
3185,84,3185,1019,8700,0,1460.41,853.78,0.17,1433.18,2026-05-24 18:26:42,0,0.0,0.0,1,1
3186,137,3186,1019,8700,0,1460.41,853.78,0.17,1433.18,2026-05-24 18:26:42,0,0.0,0.0,3,2
3187,47,3187,976,101,0,246897.08,10.35,2444.53,252968.32,2026-05-24 18:26:42,0,0.0,0.0,3,4
3188,100,3188,976,101,0,246897.08,10.35,2444.53,252968.32,2026-05-24 18:26:42,0,0.0,0.0,2,1
3189,153,3189,976,101,0,246897.08,10.35,2444.53,252968.32,2026-05-24 18:26:42,0,0.0,0.0,1,2
3190,31,3190,986,77,0,1657.96,7.81,21.53,1681.5,2026-05-24 18:26:42,0,0.0,0.0,2,4
3191,84,3191,986,77,0,1657.96,7.81,21.53,1681.5,2026-05-24 18:26:42,0,0.0,0.0,1,1
3192,137,3192,986,77,0,1657.96,7.81,21.53,1681.5,2026-05-24 18:26:42,0,0.0,0.0,3,2
3193,31,3193,874,67,0,1714.62,7.67,25.59,1961.81,2026-05-24 18:26:42,0,0.0,0.0,2,4
3194,84,3194,874,67,0,1714.62,7.67,25.59,1961.81,2026-05-24 18:26:42,0,0.0,0.0,1,1
3195,137,3195,874,67,0,1714.62,7.67,25.59,1961.81,2026-05-24 18:26:42,0,0.0,0.0,3,2
3196,31,3196,926,52,0,1718.84,5.62,33.05,1856.2,2026-05-24 18:26:42,0,0.0,0.0,2,4
3197,84,3197,926,52,0,1718.84,5.62,33.05,1856.2,2026-05-24 18:26:42,0,0.0,0.0,1,1
3198,137,3198,926,52,0,1718.84,5.62,33.05,1856.2,2026-05-24 18:26:42,0,0.0,0.0,3,2
3199,31,3199,1349,-102,0,1732.21,-7.56,-16.98,1284.07,2026-05-24 18:26:42,0,0.0,0.0,2,4
3200,84,3200,1349,-102,0,1732.21,-7.56,-16.98,1284.07,2026-05-24 18:26:42,0,0.0,0.0,1,1
3201,137,3201,1349,-102,0,1732.21,-7.56,-16.98,1284.07,2026-05-24 18:26:42,0,0.0,0.0,3,2
3202,31,3202,928,50,0,1797.67,5.39,35.95,1937.14,2026-05-24 18:26:42,0,0.0,0.0,2,4
3203,84,3203,928,50,0,1797.67,5.39,35.95,1937.14,2026-05-24 18:26:42,0,0.0,0.0,1,1
3204,137,3204,928,50,0,1797.67,5.39,35.95,1937.14,2026-05-24 18:26:42,0,0.0,0.0,3,2
3205,19,3205,964,73,0,272237.9,7.57,3729.29,282404.46,2026-05-24 18:26:42,0,0.0,0.0,2,4
3206,72,3206,964,73,0,272237.9,7.57,3729.29,282404.46,2026-05-24 18:26:42,0,0.0,0.0,1,1
3207,125,3207,964,73,0,272237.9,7.57,3729.29,282404.46,2026-05-24 18:26:42,0,0.0,0.0,3,2
3208,27,3208,972,102,0,1830.89,10.49,17.95,1883.63,2026-05-24 18:26:42,0,0.0,0.0,1,4
3209,80,3209,972,102,0,1830.89,10.49,17.95,1883.63,2026-05-24 18:26:42,0,0.0,0.0,3,1
3210,133,3210,972,102,0,1830.89,10.49,17.95,1883.63,2026-05-24 18:26:42,0,0.0,0.0,2,2
3211,31,3211,1440,125,0,1909.09,8.68,15.27,1325.76,2026-05-24 18:26:42,0,0.0,0.0,2,4
3212,84,3212,1440,125,0,1909.09,8.68,15.27,1325.76,2026-05-24 18:26:42,0,0.0,0.0,1,1
3213,137,3213,1440,125,0,1909.09,8.68,15.27,1325.76,2026-05-24 18:26:42,0,0.0,0.0,3,2
3214,9,3214,1097,80,0,1943.63,7.29,24.3,1771.77,2026-05-24 18:26:42,0,0.0,0.0,1,2
3215,62,3215,1097,80,0,1943.63,7.29,24.3,1771.77,2026-05-24 18:26:42,0,0.0,0.0,3,3
3216,115,3216,1097,80,0,1943.63,7.29,24.3,1771.77,2026-05-24 18:26:42,0,0.0,0.0,2,4
3217,6,3217,1326,109,0,1950.78,8.22,17.9,1471.18,2026-05-24 18:26:42,0,0.0,0.0,1,3
3218,59,3218,1326,109,0,1950.78,8.22,17.9,1471.18,2026-05-24 18:26:42,0,0.0,0.0,3,4
3219,112,3219,1326,109,0,1950.78,8.22,17.9,1471.18,2026-05-24 18:26:42,0,0.0,0.0,2,1
3220,6,3220,1447,12000,0,2158.15,829.3,0.18,1491.47,2026-05-24 18:26:42,0,0.0,0.0,1,3
3221,59,3221,1447,12000,0,2158.15,829.3,0.18,1491.47,2026-05-24 18:26:42,0,0.0,0.0,3,4
3222,112,3222,1447,12000,0,2158.15,829.3,0.18,1491.47,2026-05-24 18:26:42,0,0.0,0.0,2,1
3223,31,3223,1599,104,0,2314.04,6.5,22.25,1447.18,2026-05-24 18:26:42,0,0.0,0.0,2,4
3224,84,3224,1599,104,0,2314.04,6.5,22.25,1447.18,2026-05-24 18:26:42,0,0.0,0.0,1,1
3225,137,3225,1599,104,0,2314.04,6.5,22.25,1447.18,2026-05-24 18:26:42,0,0.0,0.0,3,2
3226,31,3226,1685,123,0,2314.49,7.3,18.82,1373.58,2026-05-24 18:26:42,0,0.0,0.0,2,4
3227,84,3227,1685,123,0,2314.49,7.3,18.82,1373.58,2026-05-24 18:26:42,0,0.0,0.0,1,1
3228,137,3228,1685,123,0,2314.49,7.3,18.82,1373.58,2026-05-24 18:26:42,0,0.0,0.0,3,2
3229,31,3229,1202,61,0,355490.24,5.07,5827.71,295748.95,2026-05-24 18:26:42,0,0.0,0.0,2,4
3230,84,3230,1202,61,0,355490.24,5.07,5827.71,295748.95,2026-05-24 18:26:42,0,0.0,0.0,1,1
3231,137,3231,1202,61,0,355490.24,5.07,5827.71,295748.95,2026-05-24 18:26:42,0,0.0,0.0,3,2
3232,9,3232,1389,144,0,2513.35,10.37,17.45,1809.47,2026-05-24 18:26:42,0,0.0,0.0,1,2
3233,62,3233,1389,144,0,2513.35,10.37,17.45,1809.47,2026-05-24 18:26:42,0,0.0,0.0,3,3
3234,115,3234,1389,144,0,2513.35,10.37,17.45,1809.47,2026-05-24 18:26:42,0,0.0,0.0,2,4
3235,18,3235,1627,138,0,2683.48,8.48,19.45,1649.34,2026-05-24 18:26:42,0,0.0,0.0,1,3
3236,71,3236,1627,138,0,2683.48,8.48,19.45,1649.34,2026-05-24 18:26:42,0,0.0,0.0,3,4
3237,124,3237,1627,138,0,2683.48,8.48,19.45,1649.34,2026-05-24 18:26:42,0,0.0,0.0,2,1
3238,31,3238,1696,98,0,2805.31,5.78,28.63,1654.07,2026-05-24 18:26:42,0,0.0,0.0,2,4
3239,84,3239,1696,98,0,2805.31,5.78,28.63,1654.07,2026-05-24 18:26:42,0,0.0,0.0,1,1
3240,137,3240,1696,98,0,2805.31,5.78,28.63,1654.07,2026-05-24 18:26:42,0,0.0,0.0,3,2
3241,31,3241,2045,136,1,2990.32,6.65,21.99,1462.26,2026-05-24 18:26:42,166000,55.51,0.74,2,4
3242,84,3242,2045,136,1,2990.32,6.65,21.99,1462.26,2026-05-24 18:26:42,166000,55.51,0.74,1,1
3243,137,3243,2045,136,1,2990.32,6.65,21.99,1462.26,2026-05-24 18:26:42,166000,55.51,0.74,3,2
3244,31,3244,1711,158,0,-3099.97,9.23,-19.62,-1811.79,2026-05-24 18:26:42,0,0.0,0.0,2,4
3245,84,3245,1711,158,0,-3099.97,9.23,-19.62,-1811.79,2026-05-24 18:26:42,0,0.0,0.0,1,1
3246,137,3246,1711,158,0,-3099.97,9.23,-19.62,-1811.79,2026-05-24 18:26:42,0,0.0,0.0,3,2
3247,31,3247,1800,173,0,3454.93,9.61,19.97,1919.41,2026-05-24 18:26:42,0,0.0,0.0,2,4
3248,84,3248,1800,173,0,3454.93,9.61,19.97,1919.41,2026-05-24 18:26:42,0,0.0,0.0,1,1
3249,137,3249,1800,173,0,3454.93,9.61,19.97,1919.41,2026-05-24 18:26:42,0,0.0,0.0,3,2
3250,31,3250,2102,145,4,3480.15,6.9,24.0,1655.64,2026-05-24 18:26:42,530000,152.29,2.76,2,4
3251,84,3251,2102,145,4,3480.15,6.9,24.0,1655.64,2026-05-24 18:26:42,530000,152.29,2.76,1,1
3252,137,3252,2102,145,4,3480.15,6.9,24.0,1655.64,2026-05-24 18:26:42,530000,152.29,2.76,3,2
3253,31,3253,1738,13400,0,4428.22,771.0,0.33,2547.88,2026-05-24 18:26:42,0,0.0,0.0,2,4
3254,84,3254,1738,13400,0,4428.22,771.0,0.33,2547.88,2026-05-24 18:26:42,0,0.0,0.0,1,1
3255,137,3255,1738,13400,0,4428.22,771.0,0.33,2547.88,2026-05-24 18:26:42,0,0.0,0.0,3,2
3256,31,3256,2911,198,0,723285.4700000001,6.8,3652.96,248466.32,2026-05-24 18:26:42,0,0.0,0.0,2,4
3257,84,3257,2911,198,0,723285.4700000001,6.8,3652.96,248466.32,2026-05-24 18:26:42,0,0.0,0.0,1,1
3258,137,3258,2911,198,0,723285.4700000001,6.8,3652.96,248466.32,2026-05-24 18:26:42,0,0.0,0.0,3,2
3259,18,3259,0,0,0,0.0,,,,2026-05-24 18:26:42,0,,,1,3
3260,71,3260,0,0,0,0.0,,,,2026-05-24 18:26:42,0,,,3,4
3261,124,3261,0,0,0,0.0,,,,2026-05-24 18:26:42,0,,,2,1
3262,46,3262,754,30,0,357.25,3.98,11.91,473.81,2026-05-24 18:26:42,0,0.0,0.0,2,3
3263,99,3263,754,30,0,357.25,3.98,11.91,473.81,2026-05-24 18:26:42,0,0.0,0.0,1,4
3264,152,3264,754,30,0,357.25,3.98,11.91,473.81,2026-05-24 18:26:42,0,0.0,0.0,3,1
3265,40,3265,38138,169400,0,1541.02,444.18,0.01,40.41,2026-05-24 18:26:42,0,0.0,0.0,2,1
3266,93,3266,38138,169400,0,1541.02,444.18,0.01,40.41,2026-05-24 18:26:42,0,0.0,0.0,1,2
3267,146,3267,38138,169400,0,1541.02,444.18,0.01,40.41,2026-05-24 18:26:42,0,0.0,0.0,3,3
3268,37,3268,3,0,0,0.01,0.0,,3.33,2026-05-24 18:26:42,0,0.0,,2,2
3269,90,3269,3,0,0,0.01,0.0,,3.33,2026-05-24 18:26:42,0,0.0,,1,3
3270,143,3270,3,0,0,0.01,0.0,,3.33,2026-05-24 18:26:42,0,0.0,,3,4
3271,29,3271,4927,208,0,122.33,4.22,0.59,24.83,2026-05-24 18:26:42,0,0.0,0.0,3,2
3272,82,3272,4927,208,0,122.33,4.22,0.59,24.83,2026-05-24 18:26:42,0,0.0,0.0,2,3
3273,135,3273,4927,208,0,122.33,4.22,0.59,24.83,2026-05-24 18:26:42,0,0.0,0.0,1,4
3274,20,3274,38433,882,1,3100.97,2.29,3.52,80.69,2026-05-24 18:26:42,20000,6.45,0.11,3,1
3275,73,3275,38433,882,1,3100.97,2.29,3.52,80.69,2026-05-24 18:26:42,20000,6.45,0.11,2,2
3276,126,3276,38433,882,1,3100.97,2.29,3.52,80.69,2026-05-24 18:26:42,20000,6.45,0.11,1,3
3277,21,3277,20880,10,0,121.26,0.05,12.13,5.81,2026-05-24 18:26:42,0,0.0,0.0,1,2
3278,74,3278,20880,10,0,121.26,0.05,12.13,5.81,2026-05-24 18:26:42,0,0.0,0.0,3,3
3279,127,3279,20880,10,0,121.26,0.05,12.13,5.81,2026-05-24 18:26:42,0,0.0,0.0,2,4
3280,19,3280,45,200,0,337.63,444.44,1.69,7502.89,2026-05-24 18:26:42,0,0.0,0.0,2,4
3281,72,3281,45,200,0,337.63,444.44,1.69,7502.89,2026-05-24 18:26:42,0,0.0,0.0,1,1
3282,125,3282,45,200,0,337.63,444.44,1.69,7502.89,2026-05-24 18:26:42,0,0.0,0.0,3,2
3283,45,3283,4373,-156,0,314.37,-3.57,-2.02,71.89,2026-05-24 18:26:42,0,0.0,0.0,1,2
3284,98,3284,4373,-156,0,314.37,-3.57,-2.02,71.89,2026-05-24 18:26:42,0,0.0,0.0,3,3
3285,151,3285,4373,-156,0,314.37,-3.57,-2.02,71.89,2026-05-24 18:26:42,0,0.0,0.0,2,4
3286,29,3286,17120,283,0,532.429999,1.65,1.88,31.1,2026-05-24 18:26:42,0,0.0,0.0,3,2
3287,82,3287,17120,283,0,532.429999,1.65,1.88,31.1,2026-05-24 18:26:42,0,0.0,0.0,2,3
3288,135,3288,17120,283,0,532.429999,1.65,1.88,31.1,2026-05-24 18:26:42,0,0.0,0.0,1,4
3289,38,3289,141,5,0,144.61,3.55,28.92,1025.6,2026-05-24 18:26:42,0,0.0,0.0,3,3
3290,91,3290,141,5,0,144.61,3.55,28.92,1025.6,2026-05-24 18:26:42,0,0.0,0.0,2,4
3291,144,3291,141,5,0,144.61,3.55,28.92,1025.6,2026-05-24 18:26:42,0,0.0,0.0,1,1
3292,34,3292,21895,12,0,186.75,0.05,15.56,8.53,2026-05-24 18:26:42,0,0.0,0.0,2,3
3293,87,3293,21895,12,0,186.75,0.05,15.56,8.53,2026-05-24 18:26:42,0,0.0,0.0,1,4
3294,140,3294,21895,12,0,186.75,0.05,15.56,8.53,2026-05-24 18:26:42,0,0.0,0.0,3,1
3295,29,3295,870,28,0,26606.2,3.22,950.22,30581.84,2026-05-24 18:26:42,0,0.0,0.0,3,2
3296,82,3296,870,28,0,26606.2,3.22,950.22,30581.84,2026-05-24 18:26:42,0,0.0,0.0,2,3
3297,135,3297,870,28,0,26606.2,3.22,950.22,30581.84,2026-05-24 18:26:42,0,0.0,0.0,1,4
3298,35,3298,-279,-17,0,-51.61,6.09,3.04,184.98,2026-05-24 18:26:42,0,0.0,0.0,3,4
3299,88,3299,-279,-17,0,-51.61,6.09,3.04,184.98,2026-05-24 18:26:42,0,0.0,0.0,2,1
3300,141,3300,-279,-17,0,-51.61,6.09,3.04,184.98,2026-05-24 18:26:42,0,0.0,0.0,1,2
3301,30,3301,1020,30,0,856.62,2.94,28.55,839.82,2026-05-24 18:26:42,0,0.0,0.0,1,3
3302,83,3302,1020,30,0,856.62,2.94,28.55,839.82,2026-05-24 18:26:42,0,0.0,0.0,3,4
3303,136,3303,1020,30,0,856.62,2.94,28.55,839.82,2026-05-24 18:26:42,0,0.0,0.0,2,1
3304,31,3304,162110,69,0,2083.52,0.04,30.2,12.85,2026-05-24 18:26:42,0,0.0,0.0,2,4
3305,84,3305,162110,69,0,2083.52,0.04,30.2,12.85,2026-05-24 18:26:42,0,0.0,0.0,1,1
3306,137,3306,162110,69,0,2083.52,0.04,30.2,12.85,2026-05-24 18:26:42,0,0.0,0.0,3,2
3307,29,3307,15355,374,0,1129.18,2.44,3.02,73.54,2026-05-24 18:26:42,0,0.0,0.0,3,2
3308,82,3308,15355,374,0,1129.18,2.44,3.02,73.54,2026-05-24 18:26:42,0,0.0,0.0,2,3
3309,135,3309,15355,374,0,1129.18,2.44,3.02,73.54,2026-05-24 18:26:42,0,0.0,0.0,1,4
3310,21,3310,300,18,0,469.54,6.0,26.09,1565.13,2026-05-24 18:26:42,0,0.0,0.0,1,2
3311,74,3311,300,18,0,469.54,6.0,26.09,1565.13,2026-05-24 18:26:42,0,0.0,0.0,3,3
3312,127,3312,300,18,0,469.54,6.0,26.09,1565.13,2026-05-24 18:26:42,0,0.0,0.0,2,4
3313,36,3313,15,1,0,4.54,6.67,4.54,302.67,2026-05-24 18:26:42,0,0.0,0.0,1,1
3314,89,3314,15,1,0,4.54,6.67,4.54,302.67,2026-05-24 18:26:42,0,0.0,0.0,3,2
3315,142,3315,15,1,0,4.54,6.67,4.54,302.67,2026-05-24 18:26:42,0,0.0,0.0,2,3
3316,29,3316,5311,79,0,138.21,1.49,1.75,26.02,2026-05-24 18:26:42,0,0.0,0.0,3,2
3317,82,3317,5311,79,0,138.21,1.49,1.75,26.02,2026-05-24 18:26:42,0,0.0,0.0,2,3
3318,135,3318,5311,79,0,138.21,1.49,1.75,26.02,2026-05-24 18:26:42,0,0.0,0.0,1,4
3319,31,3319,79,7,0,101.28,8.86,14.47,1282.03,2026-05-24 18:26:42,0,0.0,0.0,2,4
3320,84,3320,79,7,0,101.28,8.86,14.47,1282.03,2026-05-24 18:26:42,0,0.0,0.0,1,1
3321,137,3321,79,7,0,101.28,8.86,14.47,1282.03,2026-05-24 18:26:42,0,0.0,0.0,3,2
3322,34,3322,560,900,0,965.75,160.71,1.07,1724.55,2026-05-24 18:26:42,0,0.0,0.0,2,3
3323,87,3323,560,900,0,965.75,160.71,1.07,1724.55,2026-05-24 18:26:42,0,0.0,0.0,1,4
3324,140,3324,560,900,0,965.75,160.71,1.07,1724.55,2026-05-24 18:26:42,0,0.0,0.0,3,1
3325,30,3325,-1429,80,0,1039.769843,-5.6,13.0,-727.62,2026-05-24 18:26:42,0,0.0,0.0,1,3
3326,83,3326,-1429,80,0,1039.769843,-5.6,13.0,-727.62,2026-05-24 18:26:42,0,0.0,0.0,3,4
3327,136,3327,-1429,80,0,1039.769843,-5.6,13.0,-727.62,2026-05-24 18:26:42,0,0.0,0.0,2,1
3328,34,3328,435,15,0,773.49,3.45,51.57,1778.14,2026-05-24 18:26:42,0,0.0,0.0,2,3
3329,87,3329,435,15,0,773.49,3.45,51.57,1778.14,2026-05-24 18:26:42,0,0.0,0.0,1,4
3330,140,3330,435,15,0,773.49,3.45,51.57,1778.14,2026-05-24 18:26:42,0,0.0,0.0,3,1
3331,30,3331,-5583,312,0,1580.070156,-5.59,5.06,-283.01,2026-05-24 18:26:42,0,0.0,0.0,1,3
3332,83,3332,-5583,312,0,1580.070156,-5.59,5.06,-283.01,2026-05-24 18:26:42,0,0.0,0.0,3,4
3333,136,3333,-5583,312,0,1580.070156,-5.59,5.06,-283.01,2026-05-24 18:26:42,0,0.0,0.0,2,1
3334,20,3334,103954,2983,0,1902.78,2.87,0.64,18.3,2026-05-24 18:26:42,0,0.0,0.0,3,1
3335,73,3335,103954,2983,0,1902.78,2.87,0.64,18.3,2026-05-24 18:26:42,0,0.0,0.0,2,2
3336,126,3336,103954,2983,0,1902.78,2.87,0.64,18.3,2026-05-24 18:26:42,0,0.0,0.0,1,3
3337,30,3337,267,9,0,170.2,3.37,18.91,637.45,2026-05-24 18:26:42,0,0.0,0.0,1,3
3338,83,3338,267,9,0,170.2,3.37,18.91,637.45,2026-05-24 18:26:42,0,0.0,0.0,3,4
3339,136,3339,267,9,0,170.2,3.37,18.91,637.45,2026-05-24 18:26:42,0,0.0,0.0,2,1
3340,21,3340,77,300,0,89.99,389.61,0.3,1168.7,2026-05-24 18:26:42,0,0.0,0.0,1,2
3341,74,3341,77,300,0,89.99,389.61,0.3,1168.7,2026-05-24 18:26:42,0,0.0,0.0,3,3
3342,127,3342,77,300,0,89.99,389.61,0.3,1168.7,2026-05-24 18:26:42,0,0.0,0.0,2,4
3343,26,3343,316,18,0,485.6,5.7,26.98,1536.71,2026-05-24 18:26:42,0,0.0,0.0,3,3
3344,79,3344,316,18,0,485.6,5.7,26.98,1536.71,2026-05-24 18:26:42,0,0.0,0.0,2,4
3345,132,3345,316,18,0,485.6,5.7,26.98,1536.71,2026-05-24 18:26:42,0,0.0,0.0,1,1
3346,32,3346,33060,9,0,216.2,0.03,24.02,6.54,2026-05-24 18:26:42,0,0.0,0.0,3,1
3347,85,3347,33060,9,0,216.2,0.03,24.02,6.54,2026-05-24 18:26:42,0,0.0,0.0,2,2
3348,138,3348,33060,9,0,216.2,0.03,24.02,6.54,2026-05-24 18:26:42,0,0.0,0.0,1,3
3349,21,3349,192,3,0,105.72,1.56,35.24,550.63,2026-05-24 18:26:42,0,0.0,0.0,1,2
3350,74,3350,192,3,0,105.72,1.56,35.24,550.63,2026-05-24 18:26:42,0,0.0,0.0,3,3
3351,127,3351,192,3,0,105.72,1.56,35.24,550.63,2026-05-24 18:26:42,0,0.0,0.0,2,4
3352,32,3352,312,28,0,231.02,8.97,8.25,740.45,2026-05-24 18:26:42,0,0.0,0.0,3,1
3353,85,3353,312,28,0,231.02,8.97,8.25,740.45,2026-05-24 18:26:42,0,0.0,0.0,2,2
3354,138,3354,312,28,0,231.02,8.97,8.25,740.45,2026-05-24 18:26:42,0,0.0,0.0,1,3
3355,35,3355,0,0,0,0.0,,,,2026-05-24 18:26:42,0,,,3,4
3356,88,3356,0,0,0,0.0,,,,2026-05-24 18:26:42,0,,,2,1
3357,141,3357,0,0,0,0.0,,,,2026-05-24 18:26:42,0,,,1,2
3358,30,3358,553,15,0,145.01,2.71,9.67,262.22,2026-05-24 18:26:42,0,0.0,0.0,1,3
3359,83,3359,553,15,0,145.01,2.71,9.67,262.22,2026-05-24 18:26:42,0,0.0,0.0,3,4
3360,136,3360,553,15,0,145.01,2.71,9.67,262.22,2026-05-24 18:26:42,0,0.0,0.0,2,1
3361,19,3361,964,73,0,272237.9,7.57,3729.29,282404.46,2026-05-24 18:26:42,0,0.0,0.0,2,4
3362,72,3362,964,73,0,272237.9,7.57,3729.29,282404.46,2026-05-24 18:26:42,0,0.0,0.0,1,1
3363,125,3363,964,73,0,272237.9,7.57,3729.29,282404.46,2026-05-24 18:26:42,0,0.0,0.0,3,2
3364,50,3364,340,21,0,500.576889,6.18,23.84,1472.28,2026-05-24 18:26:42,0,0.0,0.0,3,3
3365,103,3365,340,21,0,500.576889,6.18,23.84,1472.28,2026-05-24 18:26:42,0,0.0,0.0,2,4
3366,156,3366,340,21,0,500.576889,6.18,23.84,1472.28,2026-05-24 18:26:42,0,0.0,0.0,1,1
3367,20,3367,2704,150,0,117.82,5.55,0.79,43.57,2026-05-24 18:26:42,0,0.0,0.0,3,1
3368,73,3368,2704,150,0,117.82,5.55,0.79,43.57,2026-05-24 18:26:42,0,0.0,0.0,2,2
3369,126,3369,2704,150,0,117.82,5.55,0.79,43.57,2026-05-24 18:26:42,0,0.0,0.0,1,3
3370,19,3370,194,26,0,405.04,13.4,15.58,2087.84,2026-05-24 18:26:42,0,0.0,0.0,2,4
3371,72,3371,194,26,0,405.04,13.4,15.58,2087.84,2026-05-24 18:26:42,0,0.0,0.0,1,1
3372,125,3372,194,26,0,405.04,13.4,15.58,2087.84,2026-05-24 18:26:42,0,0.0,0.0,3,2
3373,30,3373,3604,196,0,564.42,5.44,2.88,156.61,2026-05-24 18:26:42,0,0.0,0.0,1,3
3374,83,3374,3604,196,0,564.42,5.44,2.88,156.61,2026-05-24 18:26:42,0,0.0,0.0,3,4
3375,136,3375,3604,196,0,564.42,5.44,2.88,156.61,2026-05-24 18:26:42,0,0.0,0.0,2,1
3376,19,3376,98,4,0,215.34,4.08,53.84,2197.35,2026-05-24 18:26:42,0,0.0,0.0,2,4
3377,72,3377,98,4,0,215.34,4.08,53.84,2197.35,2026-05-24 18:26:42,0,0.0,0.0,1,1
3378,125,3378,98,4,0,215.34,4.08,53.84,2197.35,2026-05-24 18:26:42,0,0.0,0.0,3,2
3379,31,3379,-536,38,0,1225.04,-7.09,32.24,-2285.52,2026-05-24 18:26:42,0,0.0,0.0,2,4
3380,84,3380,-536,38,0,1225.04,-7.09,32.24,-2285.52,2026-05-24 18:26:42,0,0.0,0.0,1,1
3381,137,3381,-536,38,0,1225.04,-7.09,32.24,-2285.52,2026-05-24 18:26:42,0,0.0,0.0,3,2
3382,44,3382,2441,132,0,2295.8,5.41,17.39,940.52,2026-05-24 18:26:42,0,0.0,0.0,3,1
3383,97,3383,2441,132,0,2295.8,5.41,17.39,940.52,2026-05-24 18:26:42,0,0.0,0.0,2,2
3384,150,3384,2441,132,0,2295.8,5.41,17.39,940.52,2026-05-24 18:26:42,0,0.0,0.0,1,3
3385,18,3385,0,0,0,0.0,,,,2026-05-24 18:26:42,0,,,1,3
3386,71,3386,0,0,0,0.0,,,,2026-05-24 18:26:42,0,,,3,4
3387,124,3387,0,0,0,0.0,,,,2026-05-24 18:26:42,0,,,2,1
3388,36,3388,362,20,0,125.5,5.52,6.28,346.69,2026-05-24 18:26:42,0,0.0,0.0,1,1
3389,89,3389,362,20,0,125.5,5.52,6.28,346.69,2026-05-24 18:26:42,0,0.0,0.0,3,2
3390,142,3390,362,20,0,125.5,5.52,6.28,346.69,2026-05-24 18:26:42,0,0.0,0.0,2,3
3391,30,3391,907,1600,0,776.78,176.41,0.49,856.43,2026-05-24 18:26:42,0,0.0,0.0,1,3
3392,83,3392,907,1600,0,776.78,176.41,0.49,856.43,2026-05-24 18:26:42,0,0.0,0.0,3,4
3393,136,3393,907,1600,0,776.78,176.41,0.49,856.43,2026-05-24 18:26:42,0,0.0,0.0,2,1
3394,19,3394,126,-6,0,82.74,-4.76,-13.79,656.67,2026-05-24 18:26:42,0,0.0,0.0,2,4
3395,72,3395,126,-6,0,82.74,-4.76,-13.79,656.67,2026-05-24 18:26:42,0,0.0,0.0,1,1
3396,125,3396,126,-6,0,82.74,-4.76,-13.79,656.67,2026-05-24 18:26:42,0,0.0,0.0,3,2
3397,19,3397,361,1700,0,780.89,470.91,0.46,2163.13,2026-05-24 18:26:42,0,0.0,0.0,2,4
3398,72,3398,361,1700,0,780.89,470.91,0.46,2163.13,2026-05-24 18:26:42,0,0.0,0.0,1,1
3399,125,3399,361,1700,0,780.89,470.91,0.46,2163.13,2026-05-24 18:26:42,0,0.0,0.0,3,2
3400,31,3400,-907,76,0,1060.24,-8.38,13.95,-1168.95,2026-05-24 18:26:42,0,0.0,0.0,2,4
3401,84,3401,-907,76,0,1060.24,-8.38,13.95,-1168.95,2026-05-24 18:26:42,0,0.0,0.0,1,1
3402,137,3402,-907,76,0,1060.24,-8.38,13.95,-1168.95,2026-05-24 18:26:42,0,0.0,0.0,3,2
3403,3,3403,104,4,0,14263.46,3.85,3565.86,137148.65,2026-05-24 18:26:42,0,0.0,0.0,1,4
3404,56,3404,104,4,0,14263.46,3.85,3565.86,137148.65,2026-05-24 18:26:42,0,0.0,0.0,3,1
3405,109,3405,104,4,0,14263.46,3.85,3565.86,137148.65,2026-05-24 18:26:42,0,0.0,0.0,2,2
3406,40,3406,0,0,0,0.0,,,,2026-05-24 18:26:42,0,,,2,1
3407,93,3407,0,0,0,0.0,,,,2026-05-24 18:26:42,0,,,1,2
3408,146,3408,0,0,0,0.0,,,,2026-05-24 18:26:42,0,,,3,3
3409,18,3409,331,18,0,618.53,5.44,34.36,1868.67,2026-05-24 18:26:42,0,0.0,0.0,1,3
3410,71,3410,331,18,0,618.53,5.44,34.36,1868.67,2026-05-24 18:26:42,0,0.0,0.0,3,4
3411,124,3411,331,18,0,618.53,5.44,34.36,1868.67,2026-05-24 18:26:42,0,0.0,0.0,2,1
3412,19,3412,95,900,0,67.46,947.37,0.07,710.11,2026-05-24 18:26:42,0,0.0,0.0,2,4
3413,72,3413,95,900,0,67.46,947.37,0.07,710.11,2026-05-24 18:26:42,0,0.0,0.0,1,1
3414,125,3414,95,900,0,67.46,947.37,0.07,710.11,2026-05-24 18:26:42,0,0.0,0.0,3,2
3415,19,3415,74,5,0,60.6,6.76,12.12,818.92,2026-05-24 18:26:42,0,0.0,0.0,2,4
3416,72,3416,74,5,0,60.6,6.76,12.12,818.92,2026-05-24 18:26:42,0,0.0,0.0,1,1
3417,125,3417,74,5,0,60.6,6.76,12.12,818.92,2026-05-24 18:26:42,0,0.0,0.0,3,2
3418,34,3418,638,5,0,920.79,0.78,184.16,1443.24,2026-05-24 18:26:42,0,0.0,0.0,2,3
3419,87,3419,638,5,0,920.79,0.78,184.16,1443.24,2026-05-24 18:26:42,0,0.0,0.0,1,4
3420,140,3420,638,5,0,920.79,0.78,184.16,1443.24,2026-05-24 18:26:42,0,0.0,0.0,3,1
